lines_of_code,function_count,class_count,import_count,dependency_count,dependent_count,in_degree,out_degree,reference_count,call_count,complexity_score,pagerank,betweenness_centrality,closeness_centrality,is_entry_point,is_test_file,is_config_file,is_private,min_path_length,num_external_deps,unused
33.70354898203723,7,2,5,1,4,4,1,4,5,4.185302740686688,0.0007297807239501558,0.0010961323631892774,0.0798412611547472,0.0,0.0,0.0,0.0,3.0,1,0
28.884101607742,2,0,4,4,2,2,4,2,2,3.966479861948906,0.00021558162682813764,0.0015809137355531654,0.2261658549616383,0.0,0.0,0.0,0.0,3.0,2,0
24.306948576678867,2,0,3,3,2,2,3,2,7,2.32447959166318,0.0035112284461376268,0.0003348331862850038,0.1081374381759636,0.0,0.0,0.0,0.0,1.0,2,0
124.36502216993514,2,0,4,7,2,2,7,2,4,8.968413126544078,0.001225022920227606,0.00045286007795920525,0.18889895490934963,0.0,0.0,0.0,0.0,1.0,1,0
84.90231820138091,1,0,4,3,3,3,3,3,6,3.991482632979141,0.0003216893964870543,4.740912480166509e-05,0.39698454327994476,0.0,0.0,0.0,0.0,3.0,3,0
155.8929375237061,2,0,5,4,1,1,4,1,5,5.278255604704729,0.005164538717415965,0.005080476924180097,0.41413948421198743,0.0,0.0,0.0,0.0,1.0,2,1
10.972784382624749,2,0,2,3,4,4,3,4,5,1.9264164664238905,0.007275807434527679,0.0005617541455230162,0.02554236722671857,0.0,0.0,0.0,0.0,2.0,1,0
64.06481135572284,5,0,7,6,7,7,6,7,2,2.671121157608546,0.0055604093856758165,0.0017936614008072238,0.47715109402686906,0.0,0.0,0.0,0.0,3.0,2,0
130.37572693675583,0,1,8,3,1,1,3,1,6,2.237995802311713,0.007933236046302984,0.0003843142304121183,0.4372172705301086,0.0,1.0,0.0,0.0,2.0,0,0
13.998011436535895,3,1,4,1,1,1,1,1,8,4.692582519456744,0.00733267359449069,4.60551724908799e-05,0.4534351816361936,0.0,1.0,0.0,1.0,1.0,5,0
8.096464286262359,2,0,5,2,5,5,2,5,5,1.6498092618250342,0.0025966379300676975,0.0027281376376477244,0.1946219022499088,0.0,1.0,0.0,1.0,3.0,2,0
65.812691893488,5,0,1,3,1,1,3,1,3,4.754576057227985,0.003848553262945339,0.0025812624000189632,0.2535103310894928,0.0,0.0,0.0,0.0,1.0,1,0
43.44922148894014,3,1,7,1,1,1,1,1,5,4.633534104676697,0.003559052360335969,0.0046660176393819265,0.09256664998459058,0.0,0.0,0.0,0.0,1.0,1,0
87.9834713594665,5,2,3,4,3,3,4,3,9,1.4225470880598325,0.0037087773439422322,0.00021616535458987446,0.2044478795924136,0.0,0.0,0.0,0.0,1.0,2,0
11.775121088638667,6,0,6,2,0,0,2,0,2,4.516278858737739,0.00024162938385553063,0.0,0.07181161250895221,1.0,0.0,0.0,0.0,99.0,3,0
76.37225499643407,3,0,2,2,1,1,2,1,7,2.8517167397103265,0.02456730259626791,0.0003081337848364235,0.43301006798667196,0.0,0.0,0.0,0.0,2.0,0,0
15.133089788016033,5,0,5,4,12,12,4,12,4,9.177123567423662,0.0076093472464672865,0.002058236094493518,0.2947535922222334,0.0,0.0,0.0,1.0,1.0,1,0
13.04218395344831,2,0,2,2,0,0,2,0,7,5.013216404427123,0.0008418841921796067,0.0,0.07663107817388524,0.0,0.0,0.0,0.0,99.0,2,1
13.075009545197782,0,0,4,2,7,7,2,7,8,2.8134479301949584,0.015762330095055708,2.70490333593637e-05,0.4407421328277691,0.0,0.0,0.0,0.0,2.0,0,0
80.82964771538039,6,0,6,3,1,1,3,1,3,3.6793551747935744,0.001039066146997666,0.0001677874862469138,0.04938052078450305,0.0,1.0,0.0,0.0,1.0,0,0
54.2396137557186,5,0,6,1,5,5,1,5,3,5.587247596300091,0.011997002145117244,3.6424853563655736e-06,0.46420418521463425,0.0,0.0,0.0,0.0,2.0,1,0
38.316918035571994,3,0,6,0,2,2,0,2,7,1.518996971537993,0.0018944371521226475,0.0010465309699707608,0.06181716072592885,0.0,0.0,0.0,0.0,2.0,2,0
25.000763075513067,6,0,6,7,1,1,7,1,6,3.4018562695451178,0.007465748863981531,0.0008417433600974278,0.3618083361310295,0.0,0.0,0.0,0.0,2.0,1,1
99.37412002824496,3,2,6,4,4,4,4,4,8,5.430868398484724,0.004556584549768032,0.00013252488445530285,0.3262003902895724,1.0,0.0,0.0,0.0,2.0,1,0
27.424073736385022,1,0,3,5,7,7,5,7,8,3.007538747349379,0.01590971364151527,0.0024377269313144985,0.3935237159256479,0.0,0.0,0.0,1.0,3.0,5,0
81.32371982816314,0,0,4,3,1,1,3,1,4,4.500320862917949,0.0008572636845249299,0.0005622382043560333,0.2867373017918006,0.0,0.0,0.0,1.0,3.0,6,0
31.022369650124617,2,0,4,3,4,4,3,4,5,3.303000686416065,0.00575030576717217,0.00013774288326604952,0.1814615525836704,0.0,0.0,0.0,0.0,3.0,0,0
26.290380461798172,2,0,4,0,2,2,0,2,6,1.4562228419745729,0.001725849136070541,1.7064563197303038e-05,0.1444564388591849,0.0,0.0,0.0,0.0,2.0,3,0
32.952247695482114,4,0,2,1,4,4,1,4,3,4.767941746385482,0.004786671887144599,0.0011673010718522142,0.4732805996735536,0.0,0.0,0.0,0.0,3.0,3,0
21.139037394378892,5,0,4,1,4,4,1,4,4,6.644168326825552,0.008468696102988211,7.768755276735648e-05,0.2262224166252159,0.0,0.0,0.0,0.0,1.0,2,0
66.95497908216228,1,0,4,6,0,0,6,0,6,1.8661386594638913,0.0007930610412365309,0.0,0.4226748387921821,0.0,0.0,0.0,0.0,99.0,1,1
36.437126706301825,4,0,5,4,1,1,4,1,5,3.7021375667442227,0.0018442592186855096,0.0024164099608247995,0.3642973572188649,0.0,0.0,0.0,0.0,3.0,1,0
16.890913894867936,3,0,6,2,2,2,2,2,5,2.0237896704432465,0.02736273601979631,0.002046580510775785,0.3315061241927989,0.0,0.0,0.0,1.0,2.0,3,0
108.42529322977626,2,1,5,3,0,0,3,0,6,1.8828055057623947,0.0005249767481999442,0.0,0.48559855468928287,0.0,1.0,0.0,0.0,99.0,1,1
26.79492840614201,3,0,4,4,0,0,4,0,6,2.5339898108332584,0.000507511409152832,0.0,0.2870702991712665,0.0,0.0,0.0,0.0,99.0,2,1
40.292707197999356,2,0,7,4,3,3,4,3,4,4.630551162403929,0.0010205852712697812,0.002259268143214998,0.3691785415801507,0.0,0.0,0.0,1.0,2.0,0,0
111.62730239193318,3,0,8,1,1,1,1,1,9,2.4391376526848307,0.004839889477392863,0.0023007044195321306,0.4263381188347768,0.0,0.0,0.0,0.0,3.0,3,0
49.045968673579885,5,0,4,3,4,4,3,4,6,2.275513708094599,0.005536673042825912,0.0020939193174954354,0.032528994939072874,0.0,0.0,0.0,0.0,3.0,0,0
10.59415771360009,2,0,8,3,0,0,3,0,0,2.7896184452961568,0.000366029984824307,0.0,0.4981908900015328,0.0,0.0,0.0,0.0,99.0,3,1
131.4777507769494,5,0,6,6,4,4,6,4,2,3.000657463430658,0.001456880625224654,0.0002186293698124133,0.13846542247199292,0.0,0.0,0.0,1.0,1.0,2,0
49.46346180206718,1,2,9,1,7,7,1,7,5,3.440664481806987,0.007865680596009741,0.0007237569735047113,0.3542332250639606,0.0,0.0,0.0,0.0,3.0,1,0
23.35218419980892,0,1,8,2,1,1,2,1,1,8.617775589265193,0.002985275779405974,0.0008989839582234004,0.4772719516523807,0.0,0.0,0.0,1.0,3.0,3,1
11.748956927739162,4,0,1,3,1,1,3,1,5,9.949790450505416,0.017201470681029087,0.00024368841532045155,0.3839370519010123,0.0,0.0,1.0,0.0,2.0,4,0
76.10006280561201,6,1,3,2,16,16,2,16,3,3.521767533197266,0.0077752140574841935,0.0007548160444561253,0.1225124756021039,0.0,0.0,0.0,1.0,3.0,1,0
48.549897840328356,4,0,7,5,1,1,5,1,5,4.744321079021298,0.010360539256686186,0.000828442026096036,0.18753380494112284,0.0,1.0,0.0,0.0,3.0,0,0
39.30862361220627,3,2,5,3,4,4,3,4,7,1.3961187046813006,0.0008667517651503412,0.0009249621065635111,0.21294771380284638,0.0,0.0,0.0,0.0,1.0,1,0
105.94864987414005,5,0,1,1,4,4,1,4,7,6.544440216796436,0.007761411087692304,0.0007023076465323188,0.29731027187487813,0.0,0.0,0.0,1.0,1.0,2,0
74.92955061632324,2,0,8,3,4,4,3,4,6,3.8386198289552174,0.012137566712150943,5.350667046305736e-05,0.3054443860318495,0.0,0.0,0.0,0.0,3.0,3,0
12.40210940568534,2,0,2,2,1,1,2,1,6,1.4810561332944077,0.002861075661763936,0.0001292623616611742,0.3960713594035012,0.0,0.0,0.0,0.0,3.0,2,0
21.810314812811022,2,0,6,3,1,1,3,1,1,5.721169310069658,0.0038681693527744723,0.0014083650372944277,0.4312398741503803,0.0,0.0,0.0,1.0,1.0,2,0
17.855132834697706,4,1,1,2,0,0,2,0,7,4.6045141800360705,0.00094167821666794,0.0,0.053873467985665134,1.0,0.0,0.0,1.0,99.0,2,1
66.30656278407852,3,1,2,4,1,1,4,1,6,5.066136445207251,0.014435296527149873,0.002086682389037893,0.1438467569032642,0.0,0.0,0.0,0.0,1.0,2,1
6.534839293602706,5,0,9,2,4,4,2,4,5,11.386719102292426,0.009556648602404518,0.001935752184754858,0.17839447408252113,0.0,0.0,0.0,0.0,3.0,4,0
42.967110037376436,2,1,4,2,0,0,2,0,3,3.537777897076386,0.0005815658528645809,0.0,0.016548688373654055,1.0,0.0,0.0,0.0,99.0,4,0
69.68361721369004,2,1,1,5,2,2,5,2,6,4.3189041279759985,0.01822001684347786,0.0006950582207621725,0.21461643172546122,0.0,1.0,0.0,0.0,1.0,0,0
99.21503049736721,3,0,3,3,0,0,3,0,3,3.79581479478198,0.00019496514296868983,0.0,0.18581134118011364,0.0,0.0,0.0,0.0,99.0,2,1
23.84035670952917,3,0,3,1,9,9,1,9,3,2.533135576712259,0.003933660548685204,0.0024605460084750033,0.2674411835374261,0.0,0.0,0.0,0.0,3.0,2,0
82.48135835934514,4,0,2,4,2,2,4,2,7,6.2183574198115315,0.0018281852352882218,0.0008997233882285393,0.059088930450919494,0.0,0.0,0.0,0.0,2.0,0,0
10.27597482944498,1,0,2,3,3,3,3,3,4,3.6436612476833408,0.006803998081469427,0.0009275624035159557,0.21285646231761762,0.0,0.0,0.0,0.0,3.0,3,0
89.31847807452594,0,0,5,3,0,0,3,0,3,4.201771869026434,0.0005113610355583516,0.0,0.30273382182261654,0.0,0.0,0.0,0.0,99.0,2,1
11.137083373763188,1,0,7,1,0,0,1,0,5,7.311707192913066,0.000591320616360521,0.0,0.40386948233856773,0.0,0.0,0.0,0.0,99.0,3,1
27.784158404443893,4,0,6,3,9,9,3,9,5,4.27753968606161,0.002130833658912717,0.0004627761742320525,0.3855616932283663,0.0,0.0,0.0,0.0,2.0,5,0
76.82024134969204,3,0,4,5,1,1,5,1,4,6.163355585249706,0.0018169010269138636,0.0002906120645921701,0.20837971928284982,0.0,0.0,0.0,0.0,2.0,2,1
12.308980546418727,4,1,7,2,6,6,2,6,6,1.5890640632388213,0.007373737840886967,0.005288221996270072,0.20087096399120866,0.0,0.0,0.0,0.0,2.0,6,0
16.717686010013793,1,0,9,0,2,2,0,2,3,2.66069224551276,0.01661106333248628,0.0018000305211581732,0.028361303865485077,0.0,0.0,0.0,1.0,3.0,4,0
62.64693939402074,5,0,3,3,5,5,3,5,3,5.684459014579436,0.0014503113937848569,0.0006775748616231264,0.05049586748590788,0.0,0.0,0.0,0.0,3.0,1,0
62.28932773962626,3,0,4,4,6,6,4,6,8,3.237756283708667,0.0037100236320401904,0.0037503650800459736,0.4374791531789072,0.0,0.0,0.0,0.0,1.0,3,0
51.11798939318258,4,0,2,3,1,1,3,1,3,11.477377789108195,0.0034659529711915343,0.0068061716773470116,0.4048787730887515,0.0,1.0,0.0,0.0,1.0,3,0
58.28007690894276,4,0,2,3,2,2,3,2,8,2.640268856929204,0.002401269939381886,0.001669766808887212,0.020332721159821106,0.0,0.0,0.0,0.0,2.0,3,0
40.211109553803716,4,0,9,5,4,4,5,4,4,10.695715622668912,0.014505187963389947,0.0007003342975047704,0.4425124955597178,1.0,1.0,1.0,0.0,1.0,5,0
18.053766466673444,1,0,6,2,1,1,2,1,7,1.8660032294687543,0.018581018187239826,2.7439792274283984e-06,0.3108008379132307,0.0,0.0,1.0,0.0,3.0,1,0
24.088243720696852,4,0,10,2,4,4,2,4,3,1.4538234349524268,0.005499238376758294,0.003045358747358639,0.402940368694276,0.0,0.0,0.0,1.0,2.0,1,0
14.018057353243933,3,0,4,2,0,0,2,0,3,1.852095379837054,0.0004840704471677944,0.0,0.2562380943471861,0.0,0.0,0.0,0.0,99.0,2,1
112.58942626956433,2,0,5,3,7,7,3,7,3,6.191983421874133,0.009448614881038982,0.0017085572787085602,0.08380692547716032,0.0,0.0,0.0,0.0,3.0,1,0
44.402407458646934,5,0,3,2,1,1,2,1,7,1.5968727358924084,0.003991037209537864,0.00029555248273563676,0.18487634556912363,0.0,0.0,0.0,0.0,2.0,1,0
28.051054676556006,4,0,3,4,3,3,4,3,7,2.018004860986134,0.004851966012773934,0.0005795129256782918,0.23051424801755246,0.0,0.0,0.0,0.0,2.0,0,0
32.895837784452354,3,0,3,3,0,0,3,0,3,2.4696496688147844,0.00014176968163520995,0.0,0.37941694959322014,0.0,0.0,0.0,0.0,99.0,1,1
137.4270681648745,4,0,4,1,1,1,1,1,0,8.210796506274882,0.002125739714455123,0.0012590655733054235,0.4082193715864754,0.0,0.0,1.0,0.0,1.0,2,0
12.49112975578253,4,1,3,3,2,2,3,2,3,4.922513495623452,0.0006534067556505228,0.0013083523618143257,0.37331193422580083,0.0,0.0,0.0,0.0,1.0,5,0
44.71000740988493,3,0,0,5,0,0,5,0,5,3.2885551036859297,0.00037684602693950495,0.0,0.24355724543511603,0.0,0.0,0.0,0.0,99.0,3,1
36.724749835692975,1,1,5,5,1,1,5,1,2,1.2588923224161426,0.013187625922196711,0.0018112442880412406,0.3352137087644543,0.0,1.0,0.0,0.0,3.0,4,0
47.54049431013827,2,1,4,3,7,7,3,7,7,4.036407569181174,0.007271757458318699,0.002297951139771533,0.1548022428995053,0.0,1.0,0.0,0.0,3.0,1,0
5.822428118292375,0,0,6,4,1,1,4,1,6,1.667590318779141,0.007855732056836158,0.0011087471872753935,0.49402283788370843,0.0,0.0,0.0,0.0,1.0,1,1
97.55120851433135,4,0,5,5,0,0,5,0,5,4.292834876460816,0.0006082673232032257,0.0,0.09242081138757732,0.0,0.0,1.0,0.0,99.0,2,1
126.04948415110634,1,0,5,3,2,2,3,2,4,5.1025710047830355,0.0028115111485281286,0.0006558388737427353,0.3645652569249105,0.0,0.0,0.0,0.0,3.0,4,0
42.4721958774529,5,0,7,3,3,3,3,3,9,4.224348089488794,0.00026231894560740514,0.00032214766104821904,0.08591598152287898,0.0,0.0,0.0,0.0,1.0,1,0
58.67918332366812,1,0,4,0,1,1,0,1,6,6.289053581721339,0.007629909036839843,0.0015661259844779079,0.14762440937040788,0.0,1.0,0.0,0.0,3.0,5,0
120.08612110305319,4,0,4,4,3,3,4,3,4,2.4644814220590634,0.004083502450433072,0.0005381954223824044,0.37692464692780164,0.0,0.0,0.0,1.0,2.0,3,0
60.277885402663316,1,0,5,3,0,0,3,0,5,6.505467527075605,0.00044327540511843525,0.0,0.36726669888619057,1.0,0.0,0.0,0.0,99.0,2,0
12.447972910585477,6,0,3,3,1,1,3,1,10,2.6350325495335336,0.009144181017616817,0.002317045245879981,0.0710098149463504,0.0,0.0,0.0,0.0,3.0,1,1
43.64159674336521,4,1,3,1,1,1,1,1,4,1.9547448577646507,0.009280457149728562,0.00021107686070791264,0.3424859433024591,0.0,0.0,1.0,0.0,1.0,4,0
46.99493856653068,1,0,4,1,0,0,1,0,3,2.557764257442402,0.0008956858382253994,0.0,0.1098811341319583,0.0,0.0,0.0,0.0,99.0,0,1
29.83435267652695,3,1,6,3,1,1,3,1,7,3.5150837050920254,0.0020464899504782233,0.0012261683869190223,0.48675117643105403,1.0,0.0,0.0,0.0,3.0,1,0
65.00706367475264,3,2,6,3,1,1,3,1,10,1.8413555703294193,0.01883852228507158,0.0008572497085315814,0.3054953499099648,0.0,0.0,0.0,0.0,3.0,3,0
127.56545985931136,4,2,3,1,1,1,1,1,5,3.272508934876437,0.0005925757162821262,0.0023371730961896887,0.011704918242271904,0.0,0.0,1.0,0.0,2.0,2,0
121.90442958743527,2,1,1,5,4,4,5,4,3,4.341718877671332,0.003854553973938322,0.00047722940557786325,0.1121427300722686,0.0,0.0,0.0,0.0,1.0,3,0
31.971393333662796,4,0,5,3,2,2,3,2,3,2.4346479860507446,0.004679853936615636,0.0040176559286581445,0.12250669300105242,0.0,0.0,0.0,0.0,3.0,4,0
10.40804170483029,3,0,5,2,2,2,2,2,5,6.050748233782819,0.0009553132206471338,0.0009318187046299005,0.13107807444179753,0.0,0.0,0.0,1.0,3.0,3,0
193.5128295104318,3,0,5,2,1,1,2,1,8,3.2125293247879068,0.009746259067153562,0.0005490004660752823,0.2829756060643,1.0,0.0,0.0,0.0,3.0,1,0
87.15731498682993,2,0,3,6,3,3,6,3,5,1.4388663423772536,0.002452656518824705,0.0025983532152177116,0.11074729273319409,0.0,0.0,0.0,1.0,3.0,2,0
10.991568187267852,4,1,1,3,2,2,3,2,3,3.1639655407938174,0.0002882950494997775,0.0016790597336276327,0.2122681186305523,0.0,0.0,0.0,0.0,3.0,2,0
119.13385734334742,3,2,4,1,4,4,1,4,4,1.6109669499066874,0.005613927899271736,0.0038913760184290744,0.09492923411479282,0.0,0.0,0.0,0.0,1.0,4,0
96.77407690520886,1,0,4,3,4,4,3,4,4,1.57364575556079,0.011730829559095162,0.00048664184089374337,0.33678220025739547,0.0,0.0,0.0,0.0,3.0,3,0
37.91981236858921,1,0,1,0,3,3,0,3,6,2.1284934776871083,0.0029091305069283285,0.00015159521461108208,0.2886662650355716,1.0,0.0,0.0,0.0,2.0,2,0
45.262120407308366,2,0,5,3,1,1,3,1,4,5.57038297321535,0.0035114576476029456,0.0013566618883795775,0.3180620633548933,0.0,0.0,1.0,0.0,2.0,4,0
27.912417953405612,2,0,3,3,0,0,3,0,5,4.076216591178297,0.0003983929453137884,0.0,0.48403009052329826,0.0,0.0,0.0,1.0,99.0,1,1
7.53431671594822,1,0,0,3,0,0,3,0,6,1.3990038405705185,0.0007447152973648096,0.0,0.20565795212555177,1.0,1.0,0.0,1.0,99.0,0,0
23.37191988353335,6,0,1,1,7,7,1,7,5,5.801789909922157,0.004344374429810927,0.0014330826496744891,0.11558158662076792,0.0,0.0,1.0,0.0,3.0,1,0
78.07135599797805,2,1,2,5,0,0,5,0,7,7.593414037362137,0.0008063027721090185,0.0,0.4993977418828166,0.0,0.0,0.0,0.0,99.0,2,1
5.20892528298543,5,0,4,10,0,0,10,0,6,3.8433635676136646,0.0008339268857016242,0.0,0.03845678186165193,0.0,0.0,0.0,0.0,99.0,1,1
23.257125346557594,7,1,3,0,10,10,0,10,6,2.3422719970575376,0.0011370337697261866,0.0013644388607627449,0.40707119201810743,1.0,0.0,0.0,0.0,1.0,1,0
27.85001426846052,5,0,0,3,3,3,3,3,5,2.8571076504006294,0.0018887496064865705,0.0013383293289357568,0.08946653726274403,0.0,0.0,0.0,1.0,2.0,2,0
39.68973608557468,4,1,6,5,0,0,5,0,3,4.520106201651879,0.0002789309318796554,0.0,0.3357447646790925,0.0,1.0,0.0,1.0,99.0,1,1
118.57664642688687,3,0,2,4,1,1,4,1,5,1.0880964949686502,0.01478721804163667,0.0016318088674055677,0.24216015909443298,0.0,0.0,0.0,0.0,1.0,0,0
24.132969990085552,4,1,4,5,3,3,5,3,4,2.8350843480452177,0.010088878598360778,0.0014918352077217787,0.42112252607620265,0.0,0.0,0.0,1.0,1.0,2,0
24.174791868132285,1,0,2,5,6,6,5,6,3,1.6526780389009499,0.006828971768323361,0.00034502928904890266,0.36823463930026035,0.0,0.0,0.0,1.0,2.0,2,0
65.18790282495046,2,0,3,0,6,6,0,6,3,3.943530162464344,0.005773520351865932,0.0007289734729094522,0.09444458952982263,0.0,0.0,0.0,1.0,1.0,2,0
32.08449980715527,4,0,6,3,3,3,3,3,4,1.927752774408698,0.005453825299768652,0.0010898702133542101,0.33597004914192197,0.0,1.0,0.0,0.0,1.0,1,0
16.447211316622642,1,1,5,2,2,2,2,2,5,8.783807828125056,0.002173174667392655,0.0018306255190734058,0.1163745812159337,0.0,1.0,0.0,0.0,1.0,2,0
32.10270577592698,4,0,1,4,3,3,4,3,3,4.394783875040733,0.003740467625770229,0.0010247782555734457,0.0929425089456257,0.0,0.0,0.0,0.0,3.0,3,0
11.831896486912417,6,0,2,1,5,5,1,5,4,4.15703110532576,0.0017629140483351265,0.002053455596755755,0.05121686252103671,0.0,0.0,0.0,0.0,1.0,2,0
13.732452644364354,3,0,3,1,0,0,1,0,2,3.0840197087439667,0.00040775178414619343,0.0,0.06569145699550974,0.0,0.0,0.0,0.0,99.0,1,1
36.044961926126796,1,0,4,0,2,2,0,2,2,2.2060003401025767,0.006011478382983685,0.00037805839014990616,0.3548999082023054,0.0,0.0,0.0,0.0,3.0,0,0
29.429429731520315,2,1,7,4,4,4,4,4,2,1.6984075343372955,0.00310358639314568,0.0003711739250096429,0.49613959595564555,0.0,0.0,0.0,0.0,2.0,1,0
115.84817308637658,4,0,4,4,6,6,4,6,4,4.630855321227562,0.00433831648519566,0.0005047813306112358,0.3411382406132377,0.0,0.0,0.0,0.0,3.0,2,0
25.25155623678777,3,0,2,2,5,5,2,5,1,1.7197304995450617,0.008346764139696101,0.004445804531204922,0.35714891745329985,1.0,0.0,0.0,0.0,2.0,0,0
44.100607270337235,1,2,3,1,0,0,1,0,6,2.9767596692948377,0.0005331292670036091,0.0,0.39352779181212083,0.0,0.0,0.0,1.0,99.0,1,1
50.01758476330316,7,1,5,1,1,1,1,1,9,2.691214302030127,0.0048896978604243396,0.00030511018644448587,0.4456155705788367,0.0,0.0,0.0,1.0,3.0,2,1
5.593142517154665,2,1,2,2,6,6,2,6,7,5.899356861294868,0.004796570580581805,0.0005686939240289394,0.1411875724984292,0.0,0.0,0.0,0.0,3.0,3,0
54.0170688666195,5,0,6,3,6,6,3,6,7,4.994171493999447,0.008026689850157588,0.0006288221667743627,0.3062273854216443,0.0,0.0,0.0,1.0,3.0,1,0
13.82263880896617,6,0,3,0,2,2,0,2,3,7.057633619048836,0.013178250850923346,0.00085135005485064,0.11615209985126006,0.0,0.0,0.0,0.0,3.0,3,0
151.0699222522592,1,0,2,5,3,3,5,3,6,2.0629218589829486,0.0018273975818445636,0.00021313145319760306,0.26756238623331463,1.0,0.0,0.0,1.0,2.0,1,0
12.242610693958103,0,1,7,3,7,7,3,7,4,2.8692980668008223,0.0034552045548999454,0.000398081645243406,0.11224757981672549,0.0,1.0,0.0,1.0,3.0,4,0
29.09755015414731,2,0,4,3,7,7,3,7,9,5.396574395957004,0.004668706367286665,0.0014372899818092088,0.04136261016825606,0.0,1.0,1.0,0.0,1.0,2,0
9.014604694272641,3,0,2,1,5,5,1,5,7,4.261482042680426,0.009131109172451959,0.0053265330523378715,0.053259422301064195,0.0,0.0,0.0,0.0,1.0,4,0
264.56367268178417,5,0,7,1,0,0,1,0,5,2.5616801553759743,0.0004909114136207168,0.0,0.488388174172428,0.0,0.0,0.0,0.0,99.0,3,1
36.38960895462017,0,0,5,0,4,4,0,4,2,12.02648850579621,0.0006853663580399637,0.0008110347714653537,0.01294886013732589,0.0,0.0,0.0,0.0,2.0,0,0
45.71686958400256,0,1,3,4,1,1,4,1,4,7.13232967447127,0.0034333304333552524,0.00012460467985533745,0.3481808472744741,0.0,0.0,0.0,0.0,3.0,0,1
8.124442287271437,3,0,2,3,0,0,3,0,4,4.3790407012691315,0.00048432696411184866,0.0,0.44478069563034783,0.0,0.0,0.0,0.0,99.0,1,1
67.37613148471996,4,0,4,2,0,0,2,0,1,1.4475917206732685,0.0007626253074791071,0.0,0.20291482459873486,0.0,0.0,0.0,0.0,99.0,3,1
15.602127721261844,3,1,2,2,4,4,2,4,10,3.6147066216158676,0.005158586106297928,0.00015059925973638004,0.3569762732767183,0.0,0.0,0.0,0.0,1.0,1,0
107.74916855652337,4,0,3,4,0,0,4,0,5,2.9935040585536843,0.00035830150959520045,0.0,0.18095477291109813,0.0,0.0,0.0,1.0,99.0,1,1
15.3314972672375,3,0,3,4,5,5,4,5,7,5.4232397249173205,0.0051973540379580034,0.0002468180260096181,0.2691927773024209,1.0,0.0,0.0,0.0,2.0,2,0
14.520669341396713,5,2,2,0,3,3,0,3,4,2.0576292624957535,0.002151800857463108,0.003717148044705201,0.46849243419641007,0.0,0.0,0.0,0.0,3.0,3,0
6.675545383595248,6,2,10,0,1,1,0,1,6,2.7748216082669157,0.03292434728317011,0.004547711249838564,0.030744185424983084,0.0,0.0,0.0,0.0,1.0,2,0
33.745360698295876,3,0,7,6,4,4,6,4,2,5.665829198214348,0.006143913183268911,0.00010904681026443501,0.1409157300252697,0.0,0.0,0.0,0.0,2.0,1,0
42.44198466542812,4,0,3,6,2,2,6,2,8,4.610128303880735,0.027920043173240046,0.0009597031117115702,0.06193439703208185,0.0,0.0,0.0,0.0,3.0,4,0
8.058512308062042,1,0,2,3,2,2,3,2,4,1.7752937854546007,0.005837543996714182,0.00023119928330042478,0.2530034617883164,0.0,0.0,0.0,1.0,2.0,1,0
72.23011671192675,3,1,6,0,14,14,0,14,3,6.178501486933362,0.011127390523943088,0.00011078270475034166,0.38753540205198106,1.0,0.0,0.0,0.0,3.0,1,0
32.172559263212975,3,1,4,5,0,0,5,0,4,3.676310831414437,0.000339960268461421,0.0,0.4885338643168891,0.0,0.0,0.0,0.0,99.0,0,1
38.44209445666686,2,0,4,5,4,4,5,4,5,2.7877008037429944,0.0006171988875015772,0.0036015221296698584,0.08616956150282419,0.0,0.0,0.0,0.0,3.0,1,0
31.153166230441112,4,0,5,3,3,3,3,3,3,7.105762799170384,0.00014006332890784538,0.005734281491771656,0.03152604895612495,0.0,0.0,0.0,1.0,2.0,2,0
28.04441905737146,3,0,4,6,5,5,6,5,4,2.842239756045565,0.004951276520876793,0.003819434105310663,0.07779096809678697,0.0,0.0,0.0,0.0,2.0,1,0
41.90735557120436,5,0,5,2,4,4,2,4,3,5.1308351293582,0.010986986548746537,0.0011790913589589177,0.48468873265335727,0.0,0.0,0.0,0.0,1.0,2,0
12.591635304242995,3,0,3,4,0,0,4,0,3,8.340923533869828,0.00015214571667569428,0.0,0.1668631912806051,0.0,0.0,0.0,1.0,99.0,2,1
14.036228879388148,3,1,6,3,18,18,3,18,7,5.121387155221308,0.010130304126172156,0.00010733903809348567,0.14091451095639482,0.0,0.0,0.0,0.0,3.0,2,0
94.05271977332632,2,0,5,0,2,2,0,2,5,3.7634587660548933,0.001232735643234556,0.00016553451420203957,0.3701829537244162,0.0,1.0,1.0,0.0,1.0,1,0
136.44102691691086,0,0,2,4,4,4,4,4,6,4.175593529764801,0.003915811050899885,0.0014333683777896316,0.06913093466415658,0.0,0.0,1.0,0.0,2.0,3,0
26.028598436381237,4,0,2,4,5,5,4,5,9,1.083568899480697,0.0018490017075512206,0.0008593535363349268,0.1810467910683959,0.0,0.0,0.0,0.0,3.0,0,0
19.20791145616997,3,0,5,1,2,2,1,2,7,4.447851614805777,0.010643507324358772,0.003314772650367256,0.0809576951282009,0.0,0.0,1.0,0.0,1.0,1,0
51.47704692925057,2,0,5,2,2,2,2,2,6,3.4509254905187063,0.015071951980681175,0.0006217859719386227,0.4874170345657919,0.0,0.0,0.0,0.0,2.0,2,0
28.647030542326082,4,0,5,5,10,10,5,10,8,4.203886259395823,0.01541165495540465,0.00012140633853266425,0.14971012225820393,0.0,1.0,0.0,0.0,2.0,1,0
